stimulus_index,predicate,attitude,relationship,modifier,filled_sentence,log_prob,relative_probability
46,美味しい,neutral-negative,boss,a little bit,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste a little bit good.""",-8.763288736343384,0.00017516891239210963
46,美味しい,neutral-negative,boss,at all,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste at all good.""",-2.9543812822084874,0.05837586522102356
46,美味しい,neutral-negative,boss,kind of,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste kind of good.""",-7.12724432349205,0.0008994601666927338
46,美味しい,neutral-negative,boss,completely,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste completely good.""",-9.9120454788208,5.55339029233437e-05
46,美味しい,neutral-negative,boss,kinda,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste kinda good.""",-8.179383635520935,0.0003140825720038265
46,美味しい,neutral-negative,boss,a bit,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste a bit good.""",-4.940502882003784,0.008010721765458584
46,美味しい,neutral-negative,boss,semi,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste semi good.""",-14.764206886291504,4.3380174474805244e-07
46,美味しい,neutral-negative,boss,a tad,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste a tad good.""",-7.391659259796143,0.0006904751062393188
46,美味しい,neutral-negative,boss,incredibly,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste incredibly good.""",-9.707531929016113,6.813610525568947e-05
46,美味しい,neutral-negative,boss,sorta,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste sorta good.""",-16.291858673095703,9.415438739779347e-08
46,美味しい,neutral-negative,boss,totally,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste totally good.""",-9.9813814163208,5.181386586627923e-05
46,美味しい,neutral-negative,boss,a little,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste a little good.""",-4.35869288444519,0.014333376660943031
46,美味しい,neutral-negative,boss,amazingly,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste amazingly good.""",-7.457598589360714,0.0006464142352342606
46,美味しい,neutral-negative,boss,extremely,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste extremely good.""",-8.147198677062988,0.00032435564207844436
46,美味しい,neutral-negative,boss,moderately,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste moderately good.""",-11.699656017124653,9.294127266912255e-06
46,美味しい,neutral-negative,boss,mildly,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste mildly good.""",-10.312848687171936,3.719559026649222e-05
46,美味しい,neutral-negative,boss,clearly,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste clearly good.""",-13.122719764709473,2.2396495751308976e-06
46,美味しい,neutral-negative,boss,damn,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste damn good.""",-8.466473579406738,0.00023570138728246093
46,美味しい,neutral-negative,boss,majorly,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste majorly good.""",-10.946882456541061,1.973032885871362e-05
46,美味しい,neutral-negative,boss,absolutely,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste absolutely good.""",-8.824742317199707,0.00016472820425406098
46,美味しい,neutral-negative,boss,exceptionally,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste exceptionally good.""",-7.099121211329475,0.0009251150186173618
46,美味しい,neutral-negative,boss,so,"Asked by his boss how good the food was at the restaurant they used for the client dinner, Peter answers: ""The food didn't taste so good.""",-2.8578996658325195,0.06428872793912888
47,美味しい,annoyed,boss,very,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste very good anymore.""",-1.9015367031097412,0.17370615899562836
47,美味しい,annoyed,boss,really,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste really good anymore.""",-3.6052186489105225,0.03161662817001343
47,美味しい,annoyed,boss,that,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste that good anymore.""",-1.0958802700042725,0.3887830674648285
47,美味しい,annoyed,boss,quite,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste quite good anymore.""",-6.35374641418457,0.0020241616293787956
47,美味しい,annoyed,boss,(none),"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste (none) good anymore.""",-17.857452424243093,2.0429096636576105e-08
47,美味しい,annoyed,boss,too,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste too good anymore.""",-3.767564535140991,0.026878781616687775
47,美味しい,annoyed,boss,slightly,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste slightly good anymore.""",-12.871522903442383,2.9895845727878623e-06
47,美味しい,annoyed,boss,somewhat,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste somewhat good anymore.""",-13.030046463012695,2.551319994381629e-06
47,美味しい,annoyed,boss,pretty,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste pretty good anymore.""",-6.06779670715332,0.002694210736081004
47,美味しい,annoyed,boss,a little bit,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste a little bit good anymore.""",-7.953698039054871,0.00040869091753847897
47,美味しい,annoyed,boss,at all,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste at all good anymore.""",-4.018329509301111,0.02091720700263977
47,美味しい,annoyed,boss,kind of,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste kind of good anymore.""",-7.0982378125190735,0.0009614276350475848
47,美味しい,annoyed,boss,completely,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste completely good anymore.""",-10.733728408813477,2.5353807359351777e-05
47,美味しい,annoyed,boss,kinda,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste kinda good anymore.""",-7.015184223651886,0.0010446873493492603
47,美味しい,annoyed,boss,a bit,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste a bit good anymore.""",-4.665806889533997,0.01094732340425253
47,美味しい,annoyed,boss,semi,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste semi good anymore.""",-14.094049453735352,8.803883702057647e-07
47,美味しい,annoyed,boss,a tad,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste a tad good anymore.""",-6.937733888626099,0.0011288148816674948
47,美味しい,annoyed,boss,incredibly,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste incredibly good anymore.""",-10.399576187133789,3.541307523846626e-05
47,美味しい,annoyed,boss,sorta,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste sorta good anymore.""",-15.706888198852539,1.7547986885801947e-07
47,美味しい,annoyed,boss,totally,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste totally good anymore.""",-10.569208145141602,2.988776395795867e-05
47,美味しい,annoyed,boss,a little,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste a little good anymore.""",-4.418545842170715,0.014018194749951363
47,美味しい,annoyed,boss,amazingly,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste amazingly good anymore.""",-7.7992290407419205,0.0004769576189573854
47,美味しい,annoyed,boss,extremely,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste extremely good anymore.""",-10.077432632446289,4.8872978368308395e-05
47,美味しい,annoyed,boss,moderately,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste moderately good anymore.""",-12.979680871590972,2.683109187273658e-06
47,美味しい,annoyed,boss,mildly,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste mildly good anymore.""",-11.65750139951706,1.0065926289826166e-05
47,美味しい,annoyed,boss,clearly,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste clearly good anymore.""",-13.923112869262695,1.0445063480801764e-06
47,美味しい,annoyed,boss,damn,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste damn good anymore.""",-7.68742561340332,0.0005333787412382662
47,美味しい,annoyed,boss,majorly,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste majorly good anymore.""",-11.25459061563015,1.5060362784424797e-05
47,美味しい,annoyed,boss,absolutely,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste absolutely good anymore.""",-8.880228042602539,0.00016181105456780642
47,美味しい,annoyed,boss,exceptionally,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste exceptionally good anymore.""",-9.90374133514706,5.81436361244414e-05
47,美味しい,annoyed,boss,so,"Peter, a cook, puts out the prototype of a new dish he spent a long time perfecting. But after tasting it, the head chef adds a huge amount of spice and the original flavor is gone. Irritated, Peter says: ""I feel like this doesn't taste so good anymore.""",-1.2798097133636475,0.32346537709236145
48,美味しい,encouraging,boss,very,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste very good. Nice and toasty — I like them like this.""",-1.1164616346359253,0.18145836889743805
48,美味しい,encouraging,boss,really,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste really good. Nice and toasty — I like them like this.""",-1.1150044202804565,0.1817229986190796
48,美味しい,encouraging,boss,that,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste that good. Nice and toasty — I like them like this.""",-0.22727054357528687,0.4415173828601837
48,美味しい,encouraging,boss,quite,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste quite good. Nice and toasty — I like them like this.""",-3.9353246688842773,0.01082830224186182
48,美味しい,encouraging,boss,(none),"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste (none) good. Nice and toasty — I like them like this.""",-20.768059147521853,5.299032879158005e-10
48,美味しい,encouraging,boss,too,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste too good. Nice and toasty — I like them like this.""",-5.187544822692871,0.003095480613410473
48,美味しい,encouraging,boss,slightly,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste slightly good. Nice and toasty — I like them like this.""",-12.283637046813965,2.564095439083758e-06
48,美味しい,encouraging,boss,somewhat,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste somewhat good. Nice and toasty — I like them like this.""",-10.589095115661621,1.3959323950984981e-05
48,美味しい,encouraging,boss,pretty,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste pretty good. Nice and toasty — I like them like this.""",-2.419989585876465,0.049279019236564636
48,美味しい,encouraging,boss,a little bit,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste a little bit good. Nice and toasty — I like them like this.""",-8.80748701095581,8.290996629511937e-05
48,美味しい,encouraging,boss,at all,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste at all good. Nice and toasty — I like them like this.""",-7.5707544684410095,0.00028557045152410865
48,美味しい,encouraging,boss,kind of,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste kind of good. Nice and toasty — I like them like this.""",-5.02198438346386,0.003652834566310048
48,美味しい,encouraging,boss,completely,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste completely good. Nice and toasty — I like them like this.""",-10.230544090270996,1.997933941311203e-05
48,美味しい,encouraging,boss,kinda,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste kinda good. Nice and toasty — I like them like this.""",-6.78891396522522,0.0006241118535399437
48,美味しい,encouraging,boss,a bit,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste a bit good. Nice and toasty — I like them like this.""",-5.581594944000244,0.00208734511397779
48,美味しい,encouraging,boss,semi,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste semi good. Nice and toasty — I like them like this.""",-15.465365409851074,1.0644544801152733e-07
48,美味しい,encouraging,boss,a tad,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste a tad good. Nice and toasty — I like them like this.""",-6.634275913238525,0.0007284852326847613
48,美味しい,encouraging,boss,incredibly,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste incredibly good. Nice and toasty — I like them like this.""",-6.598265647888184,0.0007551962626166642
48,美味しい,encouraging,boss,sorta,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste sorta good. Nice and toasty — I like them like this.""",-12.728583335876465,1.6432228449048125e-06
48,美味しい,encouraging,boss,totally,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste totally good. Nice and toasty — I like them like this.""",-8.949515342712402,7.193244528025389e-05
48,美味しい,encouraging,boss,a little,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste a little good. Nice and toasty — I like them like this.""",-4.5285325050354,0.005983199458569288
48,美味しい,encouraging,boss,amazingly,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste amazingly good. Nice and toasty — I like them like this.""",-4.286700585857034,0.007620082702487707
48,美味しい,encouraging,boss,extremely,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste extremely good. Nice and toasty — I like them like this.""",-5.634978294372559,0.0019788378849625587
48,美味しい,encouraging,boss,moderately,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste moderately good. Nice and toasty — I like them like this.""",-10.351249365368858,1.7707585357129574e-05
48,美味しい,encouraging,boss,mildly,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste mildly good. Nice and toasty — I like them like this.""",-9.70368917286396,3.383694274816662e-05
48,美味しい,encouraging,boss,clearly,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste clearly good. Nice and toasty — I like them like this.""",-11.516776084899902,5.520490049093496e-06
48,美味しい,encouraging,boss,damn,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste damn good. Nice and toasty — I like them like this.""",-6.077986717224121,0.0012706152629107237
48,美味しい,encouraging,boss,majorly,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste majorly good. Nice and toasty — I like them like this.""",-11.412191718816757,6.129121175035834e-06
48,美味しい,encouraging,boss,absolutely,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste absolutely good. Nice and toasty — I like them like this.""",-5.748671531677246,0.0017661754973232746
48,美味しい,encouraging,boss,exceptionally,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste exceptionally good. Nice and toasty — I like them like this.""",-4.957891882921103,0.003894619643688202
48,美味しい,encouraging,boss,so,"The boss brings in sweets he made with his family, but they are overbaked. Seeing that he is bothered by it, Peter reassures him: ""They taste so good. Nice and toasty — I like them like this.""",-1.700438380241394,0.10119501501321793
49,美味しい,warning,stranger,very,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes very good. Maybe it's worth toning it down?""",-1.7095921039581299,0.18350288271903992
49,美味しい,warning,stranger,really,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes really good. Maybe it's worth toning it down?""",-3.996464967727661,0.01864088885486126
49,美味しい,warning,stranger,that,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes that good. Maybe it's worth toning it down?""",-0.7622273564338684,0.47323644161224365
49,美味しい,warning,stranger,quite,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes quite good. Maybe it's worth toning it down?""",-6.1414313316345215,0.0021823260467499495
49,美味しい,warning,stranger,(none),"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes (none) good. Maybe it's worth toning it down?""",-18.960106048732996,5.913440404015091e-09
49,美味しい,warning,stranger,too,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes too good. Maybe it's worth toning it down?""",-2.3706791400909424,0.09474065899848938
49,美味しい,warning,stranger,slightly,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes slightly good. Maybe it's worth toning it down?""",-11.274861335754395,1.2867646546510514e-05
49,美味しい,warning,stranger,somewhat,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes somewhat good. Maybe it's worth toning it down?""",-11.556275367736816,9.7114161690115e-06
49,美味しい,warning,stranger,pretty,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes pretty good. Maybe it's worth toning it down?""",-6.643025875091553,0.001321538700722158
49,美味しい,warning,stranger,a little bit,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes a little bit good. Maybe it's worth toning it down?""",-7.592097520828247,0.0005115680978633463
49,美味しい,warning,stranger,at all,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes at all good. Maybe it's worth toning it down?""",-4.16854405333288,0.01569400168955326
49,美味しい,warning,stranger,kind of,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes kind of good. Maybe it's worth toning it down?""",-6.753128707408905,0.0011837580241262913
49,美味しい,warning,stranger,completely,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes completely good. Maybe it's worth toning it down?""",-9.70165729522705,6.204874080140144e-05
49,美味しい,warning,stranger,kinda,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes kinda good. Maybe it's worth toning it down?""",-7.6190879344940186,0.0004979450604878366
49,美味しい,warning,stranger,a bit,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes a bit good. Maybe it's worth toning it down?""",-3.9609673023223877,0.01931448094546795
49,美味しい,warning,stranger,semi,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes semi good. Maybe it's worth toning it down?""",-15.095673561096191,2.819301130330132e-07
49,美味しい,warning,stranger,a tad,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes a tad good. Maybe it's worth toning it down?""",-5.9072792530059814,0.0027581043541431427
49,美味しい,warning,stranger,incredibly,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes incredibly good. Maybe it's worth toning it down?""",-9.64537525177002,6.564111390616745e-05
49,美味しい,warning,stranger,sorta,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes sorta good. Maybe it's worth toning it down?""",-15.238350868225098,2.4444295831926866e-07
49,美味しい,warning,stranger,totally,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes totally good. Maybe it's worth toning it down?""",-9.491291999816895,7.657613605260849e-05
49,美味しい,warning,stranger,a little,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes a little good. Maybe it's worth toning it down?""",-3.9092400074005127,0.020339857786893845
49,美味しい,warning,stranger,amazingly,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes amazingly good. Maybe it's worth toning it down?""",-7.8432272002100945,0.00039795960765331984
49,美味しい,warning,stranger,extremely,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes extremely good. Maybe it's worth toning it down?""",-8.29161548614502,0.0002541595895309001
49,美味しい,warning,stranger,moderately,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes moderately good. Maybe it's worth toning it down?""",-10.23280884930864,3.648015626822598e-05
49,美味しい,warning,stranger,mildly,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes mildly good. Maybe it's worth toning it down?""",-9.312945894896984,9.152673737844452e-05
49,美味しい,warning,stranger,clearly,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes clearly good. Maybe it's worth toning it down?""",-13.288445472717285,1.7179505675812834e-06
49,美味しい,warning,stranger,damn,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes damn good. Maybe it's worth toning it down?""",-8.694775581359863,0.00016983076056931168
49,美味しい,warning,stranger,majorly,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes majorly good. Maybe it's worth toning it down?""",-10.279518976807594,3.481535168248229e-05
49,美味しい,warning,stranger,absolutely,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes absolutely good. Maybe it's worth toning it down?""",-9.322392463684082,9.06662389752455e-05
49,美味しい,warning,stranger,exceptionally,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes exceptionally good. Maybe it's worth toning it down?""",-6.804587654303759,0.0011243834160268307
49,美味しい,warning,stranger,so,"Outside a newly opened shop, a member of staff is handing out prototype sweets and asking for impressions. Wanting to be helpful, Peter points out hesitantly: ""The sweetness is strong, so some people might not think it tastes so good. Maybe it's worth toning it down?""",-1.8241124153137207,0.16364672780036926
50,美味しい,non-committal,stranger,very,"A customer sharing his table asks Peter which dish to get. Not wanting to assert his opinion, Peter cautiously replies: ""That one might not taste very good, but it's cheap and a big portion.""",-1.0014960765838623,0.49813148379325867
50,美味しい,non-committal,stranger,really,"A customer sharing his table asks Peter which dish to get. Not wanting to assert his opinion, Peter cautiously replies: ""That one might not taste really good, but it's cheap and a big portion.""",-4.054200172424316,0.02352726459503174
